6200,9600,16500,19000,20400,22400,27600,37900,39100,40000,45800,51900,52500,58600,62200
1,0.5,0.5,0.75,0.5,0.5,0.625,0.75,0.5,1.5,0.5,0.5,0.5,0.5,0.5
