3600,6000,7700,24300,27900,32800,33500,35700,36100,37100,39000,49700,52700,56200,61400
0.5,1.375,0.5,0.5,0.5,0.5,0.5,0.5,0.875,0.5,0.5,0.75,0.5,0.5,1
