10900,12600,15900,22100,29600,30200,33300,40700,43900,49700,65200,66600,67300,67900,70200
0.5,1.375,0.5,0.5,0.5,0.5,0.5,0.5,0.875,0.5,0.5,0.75,0.5,0.5,1
