,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,y
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.75,21500.0,0.625,10400.0,1.5,15300.0,0.75,4200.0,1.875,5600.0,0.75,4000.0,3.625,370.641
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200.0,0.75,10600.0,0.625,4200.0,1.5,2600.0,0.75,4200.0,1.875,8700.0,0.75,7000.0,3.625,405.687
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1.125,15400.0,0.625,10800.0,0.875,16700.0,1.25,3600.0,0.75,7100.0,0.75,4100.0,0.75,8300.0,0.75,469.935
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,1.125,5200.0,0.625,3300.0,0.875,5900.0,1.25,600.0,0.75,2300.0,0.75,2100.0,0.75,3100.0,0.75,547.064
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.875,22500.0,0.5,5300.0,1.25,8500.0,0.625,17600.0,0.875,8600.0,0.5,4500.0,3.5,396.913
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.0,1.875,18500.0,0.5,2800.0,1.25,4900.0,0.625,4400.0,0.875,4500.0,0.5,24400.0,3.5,414.776
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.0,0.75,2700.0,1.25,3600.0,0.5,15600.0,0.5,2500.0,1.625,9800.0,0.75,1900.0,0.625,900.0,0.75,12500.0,0.875,5500.0,1.375,300.0,0.5,408.334
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900.0,0.75,7000.0,1.25,4200.0,0.5,6500.0,0.5,5500.0,1.625,1900.0,0.75,1200.0,0.625,600.0,0.75,8700.0,0.875,1100.0,1.375,10400.0,0.5,428.147
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1.125,5200.0,0.75,13000.0,0.75,2600.0,1.125,1000.0,0.625,2100.0,0.875,10000.0,0.625,4900.0,1.875,18800.0,0.625,11600.0,1.0,416.951
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,1.125,1600.0,0.75,10400.0,0.75,6700.0,1.125,3300.0,0.625,4900.0,0.875,2500.0,0.625,9400.0,1.875,17300.0,0.625,1200.0,1.0,435.43
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,3.0,3500.0,0.875,31400.0,0.75,2600.0,1.125,1000.0,0.75,3800.0,0.75,25900.0,1.125,460.341
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,3.0,8700.0,0.875,13700.0,0.75,26300.0,1.125,9000.0,0.75,3200.0,0.75,1900.0,1.125,447.304
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.75,2000.0,0.5,4600.0,0.75,18500.0,2.25,3000.0,2.75,10000.0,1.0,30000.0,0.875,2500.0,1.0,422.296
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13900.0,0.75,5400.0,0.5,1100.0,0.75,9600.0,2.25,24900.0,2.75,10400.0,1.0,2300.0,0.875,2900.0,1.0,390.368
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.625,400.0,0.5,800.0,0.5,3600.0,1.125,9900.0,1.875,1000.0,0.625,24000.0,0.5,12500.0,1.125,10900.0,0.5,1200.0,2.0,406.319
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,0.625,3200.0,0.5,13100.0,0.5,3900.0,1.125,11700.0,1.875,8500.0,0.625,12300.0,0.5,4100.0,1.125,3000.0,0.5,400.0,2.0,391.762
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,0.75,1400.0,0.5,14400.0,0.75,16500.0,0.75,1800.0,0.625,1900.0,3.375,400.0,0.75,423.451
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12900.0,0.75,12000.0,0.5,9300.0,0.75,10600.0,0.75,16000.0,0.625,3400.0,3.375,4300.0,0.75,482.175
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.625,500.0,0.625,11700.0,0.625,8400.0,1.5,300.0,0.625,7000.0,1.0,3200.0,0.5,6800.0,0.5,10100.0,0.5,8300.0,2.5,4800.0,0.625,439.718
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.625,10600.0,0.625,900.0,0.625,11200.0,1.5,700.0,0.625,13000.0,1.0,6800.0,0.5,2400.0,0.5,4600.0,0.5,4500.0,2.5,9000.0,0.625,382.291
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900.0,2.25,1900.0,1.0,500.0,0.5,3100.0,0.5,2700.0,0.75,32400.0,1.0,1900.0,0.625,4600.0,2.25,7900.0,0.625,483.906
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,2.25,12700.0,1.0,1000.0,0.5,6200.0,0.5,400.0,0.75,2500.0,1.0,9000.0,0.625,4900.0,2.25,5700.0,0.625,422.037
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18500.0,0.5,2900.0,0.875,31500.0,0.75,5500.0,0.75,1900.0,2.5,1900.0,0.75,4300.0,1.0,515.299
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.5,25000.0,0.875,8100.0,0.75,5600.0,0.75,10800.0,2.5,1200.0,0.75,3700.0,1.0,490.549
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,1.875,7200.0,1.875,4200.0,1.125,22000.0,1.0,700.0,0.75,5100.0,0.5,12200.0,0.875,448.184
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,1.875,26100.0,1.875,10500.0,1.125,5700.0,1.0,7200.0,0.75,3900.0,0.5,4200.0,0.875,432.782
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,1.0,14400.0,0.5,5000.0,0.75,7200.0,0.75,5900.0,0.5,6100.0,0.5,4900.0,0.75,1800.0,0.75,400.0,0.75,300.0,0.75,3400.0,1.375,7000.0,0.5,1500.0,0.75,453.13
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,1.0,14700.0,0.5,1700.0,0.75,4400.0,0.75,3700.0,0.5,8100.0,0.5,1200.0,0.75,1400.0,0.75,800.0,0.75,4300.0,0.75,300.0,1.375,2200.0,0.5,3400.0,0.75,493.823
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.5,600.0,0.5,5700.0,1.125,4400.0,1.0,11300.0,1.625,3400.0,1.125,7900.0,1.125,19400.0,1.625,12600.0,0.5,1200.0,0.625,398.719
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400.0,0.5,1200.0,0.5,1400.0,1.125,10900.0,1.0,13300.0,1.625,6400.0,1.125,2600.0,1.125,3500.0,1.625,1500.0,0.5,9400.0,0.625,437.216
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400.0,0.625,6000.0,0.5,3200.0,2.25,16900.0,1.0,20600.0,1.5,1500.0,0.5,300.0,0.75,7300.0,1.0,1300.0,0.5,424.807
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.625,20600.0,0.5,7800.0,2.25,4600.0,1.0,9200.0,1.5,8700.0,0.5,6000.0,0.75,2000.0,1.0,8900.0,0.5,431.943
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.125,300.0,1.125,21700.0,1.5,3800.0,0.5,6700.0,0.5,700.0,0.875,1700.0,0.5,5300.0,0.5,3100.0,0.5,12900.0,0.5,9000.0,0.5,470.954
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1.125,10600.0,1.125,3200.0,1.5,11500.0,0.5,1800.0,0.5,7500.0,0.875,6400.0,0.5,7600.0,0.5,7500.0,0.5,4500.0,0.5,6500.0,0.5,419.056
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.75,25200.0,1.0,3100.0,2.625,2000.0,1.0,7800.0,2.25,3300.0,1.125,497.186
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23800.0,0.75,3300.0,1.0,16200.0,2.625,4000.0,1.0,7600.0,2.25,15000.0,1.125,422.742
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.875,7300.0,2.125,11900.0,2.25,34500.0,2.5,4100.0,1.375,7100.0,0.875,412.751
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.875,10200.0,2.125,1200.0,2.25,32600.0,2.5,3200.0,1.375,19700.0,0.875,390.812
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,0.875,7300.0,0.5,5300.0,0.75,5900.0,0.75,9700.0,2.75,5600.0,0.5,3600.0,0.875,22300.0,1.25,500.0,0.75,450.32
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21200.0,0.875,1100.0,0.5,5300.0,0.75,4500.0,0.75,4500.0,2.75,1900.0,0.5,19100.0,0.875,2400.0,1.25,5400.0,0.75,450.801
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2.0,3200.0,3.0,31600.0,0.625,800.0,0.5,7600.0,2.0,11600.0,0.5,11500.0,0.5,2500.0,0.625,367.311
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900.0,2.0,5000.0,3.0,30900.0,0.625,2100.0,0.5,6500.0,2.0,3700.0,0.5,10400.0,0.5,1700.0,0.625,414.982
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,1.75,3500.0,0.875,15200.0,1.625,13400.0,1.875,3700.0,1.25,22500.0,1.625,8000.0,0.75,400.601
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.75,700.0,0.875,2800.0,1.625,30100.0,1.875,18900.0,1.25,2100.0,1.625,5800.0,0.75,425.667
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700.0,0.75,4600.0,0.5,1700.0,2.5,3300.0,0.5,4200.0,0.625,15100.0,1.5,700.0,0.75,14400.0,1.125,10300.0,1.625,428.987
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,0.75,3400.0,0.5,1300.0,2.5,4500.0,0.5,9000.0,0.625,17600.0,1.5,7900.0,0.75,1700.0,1.125,20600.0,1.625,418.485
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,1.375,7900.0,0.625,8600.0,0.75,7900.0,0.625,9600.0,1.5,700.0,2.5,2500.0,0.875,18400.0,0.75,11500.0,0.75,410.848
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.375,20200.0,0.625,900.0,0.75,6100.0,0.625,1300.0,1.5,400.0,2.5,2700.0,0.875,29400.0,0.75,8200.0,0.75,428.36
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,1.375,4400.0,1.5,12600.0,2.375,3300.0,2.125,15800.0,1.125,5900.0,0.75,8100.0,0.75,395.351
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,1.375,2200.0,1.5,7600.0,2.375,13700.0,2.125,400.0,1.125,24000.0,0.75,4000.0,0.75,365.399
