5700,9100,10900,14500,21000,23200,26500,31700,35600,38500,40300,41000,49900,54600,69200
0.625,0.5,0.5,0.5,1.25,0.625,0.625,0.5,1,0.5,0.75,0.625,0.5,0.75,0.625
