6700,9000,18700,30100,30700,38900,40200,41100,49900,51100,56500,60600,63800,65100,69700
0.5,0.75,0.5,0.625,0.5,0.5,0.5,0.5,0.5,1,0.5,1.5,0.5,0.75,0.875
